song,days_on_chart,avg_rank,best_rank,worst_rank,rank_volatility,avg_popularity,duration_min,days_norm,rank_norm,volatility_norm,best_rank_norm,performance_score
Snow On The Beach (feat. More Lana Del Rey),3,20.0,4,37,16.522711641858304,79.33333333333333,3.8323666666666667,0.005597014925373134,0.8,0.44365135973581327,0.96,0.5183240911974619
Holy Roller (feat. Sierra Ferrell),8,23.25,13,35,8.79529094783924,72.625,3.600433333333333,0.014925373134328358,0.7675,0.7038471489654389,0.87,0.5182335954935587
BODYGUARD,10,23.2,8,43,12.227473619317733,81.3,4.0042333333333335,0.018656716417910446,0.768,0.5882795470000387,0.92,0.5181578054462725
Hey Jane,10,24.1,6,42,12.60026454748735,81.4,4.012366666666667,0.018656716417910446,0.759,0.5757270235108214,0.94,0.5177525530973508
Daylight,62,34.064516129032256,6,50,12.377757639744775,94.08064516129032,3.4573680107526883,0.11567164179104478,0.6593548387096775,0.5832192208120416,0.94,0.5175811902564569
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),34,26.88235294117647,15,45,9.101330924591766,86.97058823529412,2.598883333333333,0.06343283582089553,0.7311764705882353,0.69354224692373,0.85,0.5174674819355688
Sarah's Place (feat. Noah Kahan),13,24.076923076923077,4,41,14.86865572528072,66.07692307692308,3.5675999999999997,0.024253731343283583,0.7592307692307693,0.49934631950122943,0.96,0.5161542071510414
Gently (feat. Bad Bunny),15,23.133333333333333,8,45,13.87632447560884,77.33333333333333,2.2282333333333333,0.027985074626865673,0.7686666666666666,0.5327598507310536,0.92,0.5161040945258417
Back To December (Taylor's Version),11,20.818181818181817,2,49,19.077831018321668,81.45454545454545,4.90315,0.020522388059701493,0.7918181818181819,0.3576160150768424,0.98,0.5160808009649434
LOOOVE,3,23.666666666666668,19,28,4.509249752822893,53.666666666666664,3.778583333333333,0.005597014925373134,0.7633333333333333,0.8481656629388176,0.81,0.515942188184429
SKITZO (feat. Young Thug),5,24.2,20,29,3.8340579025361627,85.8,6.109866666666667,0.009328358208955223,0.758,0.8709005551264194,0.8,0.5156549808857763
Born in the U.S.A.,4,17.75,8,44,17.55704986607944,77.75,4.644666666666667,0.007462686567164179,0.8225,0.40882338009832675,0.92,0.5153692783083401
supernatural,12,23.833333333333332,9,46,12.246211535397263,84.83333333333333,2.7230166666666666,0.022388059701492536,0.7616666666666667,0.5876486085464606,0.91,0.5151840150835018
Enchanted (Taylor's Version),11,21.363636363636363,5,46,17.001604202384712,81.18181818181819,5.887550000000001,0.020522388059701493,0.7863636363636364,0.42752620844971745,0.95,0.51516272939314
UN PREVIEW,17,26.235294117647058,3,50,14.337579170508118,74.3529411764706,2.7597,0.03171641791044776,0.7376470588235294,0.5172285972730817,0.97,0.5150000765842002
Karma,95,37.136842105263156,24,50,5.758639256962126,89.86315789473684,3.4141999999999997,0.17723880597014927,0.6286315789473684,0.8060965300473819,0.76,0.5146642877258694
Thought I Was Dead (feat. ScHoolboy Q & Santigold),25,26.4,6,49,14.130345596151095,83.48,3.454533333333333,0.04664179104477612,0.736,0.5242065146881949,0.94,0.5143452783344912
TOPIA TWINS (feat. Rob49 & 21 Savage),18,26.944444444444443,7,46,11.628930567502362,89.22222222222223,3.71955,0.033582089552238806,0.7305555555555556,0.6084335398938835,0.9299999999999999,0.5142915297771163
The Smallest Man Who Ever Lived,28,26.785714285714285,12,43,10.764678670462342,80.03571428571429,4.09235,0.05223880597014925,0.7321428571428572,0.6375344149915185,0.88,0.5142870235887042
Spotless (feat. The Lumineers),28,25.821428571428573,6,47,15.444173230460954,81.25,2.82445,0.05223880597014925,0.7417857142857143,0.47996763709149093,0.94,0.5139053457987013
This World's A Giant,3,23.0,11,31,10.583005244258363,64.66666666666667,3.6026666666666665,0.005597014925373134,0.77,0.6436516774501008,0.89,0.5138241229688907
august,39,30.641025641025642,9,49,10.810538667836996,91.7948717948718,4.365366666666667,0.07276119402985075,0.6935897435897436,0.6359902285568131,0.91,0.5138218510225393
NO ME QUIERO CASAR,2,25.0,25,25,0.0,39.0,3.7609,0.0037313432835820895,0.75,1.0,0.75,0.5138059701492537
"The girl, so confusing version with lorde",2,25.0,25,25,0.0,33.5,3.4323,0.0037313432835820895,0.75,1.0,0.75,0.5138059701492537
NADIE SABE,5,21.6,3,37,17.372391890583174,66.4,6.317633333333333,0.009328358208955223,0.784,0.41504113755897387,0.97,0.5131690391290317
Pi (feat. Daylyt & Ab-Soul),1,25.0,25,25,0.0,69.0,5.912883333333333,0.0018656716417910447,0.75,1.0,0.75,0.5131529850746268
Welcome To New York (Taylor's Version),10,24.0,9,45,12.292725943057183,77.6,3.543333333333334,0.018656716417910446,0.76,0.5860823869712604,0.91,0.5131380894433947
When Emma Falls in Love (Taylor’s Version) (From The Vault),7,21.571428571428573,12,45,12.554642472768695,73.42857142857143,4.206416666666667,0.013059701492537313,0.7842857142857143,0.5772631986729815,0.88,0.5127972153896861
TELEFONO NUEVO,5,23.0,10,32,11.874342087037917,65.8,5.9130666666666665,0.009328358208955223,0.77,0.600170104196508,0.9,0.5127819357927851
all of me,10,22.9,8,49,14.145670715805597,83.6,3.304866666666667,0.018656716417910446,0.771,0.5236904910677094,0.92,0.5127488998530396
Standing Next to You,14,25.071428571428573,17,36,7.332375894874476,86.0,3.43365,0.026119402985074626,0.7492857142857143,0.7531060610726419,0.83,0.5127023971520404
Slim Pickins,16,24.9375,13,46,10.298664962022988,79.75,2.536583333333333,0.029850746268656716,0.750625,0.6532259127707261,0.87,0.5124891024711025
LEVII'S JEANS,9,24.22222222222222,10,43,11.766241729815194,80.0,4.294983333333334,0.016791044776119403,0.7577777777777778,0.6038100325603593,0.9,0.5114800911498999
Judge Judy,12,25.166666666666668,8,48,12.705284035559472,81.25,4.4937,0.022388059701492536,0.7483333333333333,0.5721908334073673,0.92,0.5109715709029258
SABOR FRESA,47,32.40425531914894,10,50,10.791823745756874,91.31914893617021,2.6083333333333334,0.08768656716417911,0.6759574468085106,0.6366203927621574,0.9,0.5109374441666571
obsessed,27,29.074074074074073,9,43,11.020700542880224,85.48148148148148,2.84235,0.05037313432835821,0.7092592592592593,0.6289137101287203,0.91,0.5107627087685381
FIELD TRIP,8,23.5,15,44,9.665845613735584,58.0,2.7871333333333332,0.014925373134328358,0.765,0.6745340486012058,0.85,0.5104272854571354
Apple,47,31.70212765957447,15,45,8.799493299683503,87.68085106382979,2.528983333333333,0.08768656716417911,0.6829787234042553,0.703705648418486,0.85,0.5101034165408006
Sharpest Tool,23,26.52173913043478,8,49,13.84941602056462,82.69565217391305,3.6380666666666666,0.04291044776119403,0.7347826086956522,0.5336659055421499,0.92,0.5095591603141112
Religiously,67,33.88059701492537,21,50,7.170060622835936,85.26865671641791,2.9787166666666667,0.125,0.6611940298507463,0.7585715005749556,0.79,0.5090250605052568
Tourniquet,42,29.833333333333332,8,49,14.447409535152756,82.5,3.1508833333333333,0.07835820895522388,0.7016666666666667,0.5135304165292524,0.92,0.5083617481205869
Gata Only (Mashup),2,26.0,26,26,0.0,24.0,3.59,0.0037313432835820895,0.74,1.0,0.74,0.5083059701492537
Timeless (Taylor’s Version) (From The Vault),6,24.0,16,41,8.854377448471462,70.0,5.3566,0.011194029850746268,0.76,0.7018576030000281,0.84,0.508103670747764
Speak Now (Taylor's Version),7,22.714285714285715,8,48,15.228419547174353,74.71428571428571,4.041216666666666,0.013059701492537313,0.7728571428571429,0.48723244149710676,0.92,0.5077941396720987
Empire Now,1,26.0,26,26,0.0,38.0,2.9699333333333335,0.0018656716417910447,0.74,1.0,0.74,0.5076529850746269
READY TO COOK UP,1,26.0,26,26,0.0,68.0,2.7851833333333333,0.0018656716417910447,0.74,1.0,0.74,0.5076529850746269
Another Late Night (feat. Lil Yachty),7,25.428571428571427,19,37,5.968169536721256,65.14285714285714,2.8402333333333334,0.013059701492537313,0.7457142857142858,0.7990412785387344,0.81,0.5074750233762615
Haunted (Taylor's Version),5,23.8,14,41,10.2810505299799,67.6,4.090216666666667,0.009328358208955223,0.762,0.6538190215490316,0.86,0.5073468275280375
Finer Things (Feat. Hank Williams Jr.),5,25.6,14,34,8.502940667792526,65.2,3.092216666666667,0.009328358208955223,0.744,0.7136910949417635,0.86,0.5070340348673106
pop ur shit,5,23.2,13,38,11.627553482998906,79.4,3.222,0.009328358208955223,0.768,0.6084799087410577,0.87,0.5069129162472401
Overtime,12,26.5,2,47,16.09347693943108,77.25,3.1824333333333334,0.022388059701492536,0.735,0.4581044439647123,0.98,0.5068962652919936
Screw The World - Interlude,2,24.5,21,28,4.949747468305833,34.0,1.8682166666666666,0.0037313432835820895,0.755,0.8333333333333333,0.79,0.5068893034825871
Mean (Taylor's Version),6,23.666666666666668,10,46,13.246383154154445,71.5,3.9782166666666665,0.011194029850746268,0.7633333333333333,0.5539710783572449,0.9,0.5064816849501523
Style (Taylor's Version),18,26.38888888888889,5,50,15.782115301780454,84.0,3.8499999999999996,0.033582089552238806,0.7361111111111112,0.46858853564966974,0.95,0.5062514737971394
Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),12,26.0,8,50,13.259644860183165,81.16666666666667,4.231816666666667,0.022388059701492536,0.74,0.5535245334875778,0.92,0.5061882742442803
don't wanna break up again,11,26.363636363636363,7,48,13.36617168281724,84.18181818181819,2.9001,0.020522388059701493,0.7363636363636363,0.5499375887893486,0.9299999999999999,0.505903867427103
Coincidence,24,27.041666666666668,12,50,12.369243647280825,82.5,2.7367000000000004,0.04477611940298507,0.7295833333333333,0.5835059018504335,0.88,0.5053763986427549
PARASAIL,3,25.0,17,32,7.54983443527075,53.666666666666664,2.5827333333333335,0.005597014925373134,0.75,0.7457838511421115,0.83,0.5050373403380917
true story,8,25.0,11,48,12.20070255588353,83.0,2.7213,0.014925373134328358,0.75,0.5891809755949864,0.89,0.5046419781565136
Summertime's Close,12,27.333333333333332,4,46,14.754557590689384,76.75,3.1031,0.022388059701492536,0.7266666666666667,0.5031882035340993,0.96,0.5044879745822656
Dial Drunk (with Post Malone),35,32.8,4,49,13.564226306506306,84.65714285714286,3.563616666666667,0.06529850746268656,0.672,0.5432687427200207,0.96,0.5043813518839424
Somebody's Watching Me - Single Version,3,19.333333333333332,7,42,19.655363983740756,78.33333333333333,3.9797666666666665,0.005597014925373134,0.8066666666666666,0.3381694685908132,0.9299999999999999,0.5041092354162953
The Story Of Us (Taylor's Version),6,24.333333333333332,13,45,11.67333142965909,71.5,4.460883333333333,0.011194029850746268,0.7566666666666667,0.6069384850976192,0.87,0.5034450922908564
HARLEY QUINN,58,33.05172413793103,18,50,9.74305405087925,93.13793103448276,2.3887833333333335,0.10820895522388059,0.6694827586206897,0.6719343052931533,0.8200000000000001,0.503385530374915
BATICANO,2,27.0,27,27,0.0,39.0,4.266666666666667,0.0037313432835820895,0.73,1.0,0.73,0.5028059701492537
Long Live (Taylor's Version),5,25.0,20,37,6.819090848492928,67.2,5.299333333333333,0.009328358208955223,0.75,0.7703892675954058,0.8,0.5028038521326749
Bye,24,29.458333333333332,21,42,5.283108165091641,87.70833333333333,3.5496,0.04477611940298507,0.7054166666666667,0.8221084947962706,0.79,0.5027783246040052
Red Button,2,20.0,6,34,19.79898987322333,33.5,2.667483333333333,0.0037313432835820895,0.8,0.33333333333333326,0.94,0.502639303482587
Bandit,50,36.96,9,49,9.743569307863664,85.84,2.4624333333333333,0.09328358208955224,0.6304000000000001,0.6719169556880231,0.91,0.5024809493001456
Jingle Bells - Remastered 1999,34,29.764705882352942,17,46,9.403606089507953,84.79411764705883,2.01155,0.06343283582089553,0.7023529411764706,0.6833641126905625,0.83,0.5023614332181343
American Nights,8,25.25,13,49,11.448643088655903,73.625,3.6488833333333335,0.014925373134328358,0.7475,0.6145041350774719,0.87,0.5022992941047622
Trouble,4,26.5,11,35,10.598742063723098,77.25,0.69145,0.007462686567164179,0.735,0.6431217911759188,0.89,0.5021741194160994
Temporary,1,27.0,27,27,0.0,70.0,4.961116666666666,0.0018656716417910447,0.73,1.0,0.73,0.5021529850746268
CS,1,27.0,27,27,0.0,20.0,3.534,0.0018656716417910447,0.73,1.0,0.73,0.5021529850746268
Ain't No Love,1,27.0,27,27,0.0,0.0,3.0473333333333334,0.0018656716417910447,0.73,1.0,0.73,0.5021529850746268
LUNA,14,25.285714285714285,8,48,15.622609707277913,73.57142857142857,2.72585,0.026119402985074626,0.7471428571428571,0.47395936838823827,0.92,0.5020377278835999
Style,38,34.39473684210526,8,50,10.854167150153476,82.89473684210526,3.85,0.0708955223880597,0.6560526315789474,0.6345211811425816,0.92,0.5018839720027106
All The Parties (feat. Chief Keef),7,26.428571428571427,17,40,7.828519290754432,65.14285714285714,3.6435166666666667,0.013059701492537313,0.7357142857142858,0.7364000439456113,0.83,0.5017108999169492
exes,66,37.621212121212125,13,50,10.090002899313678,83.74242424242425,2.6566666666666667,0.12313432835820895,0.6237878787878788,0.6602519298906369,0.87,0.5014479654901944
Fuel,8,24.125,16,49,11.10260587172476,79.125,3.560766666666667,0.014925373134328358,0.75875,0.6261558142505639,0.84,0.5014019620220713
Fresh Out The Slammer,18,26.5,14,50,11.84830591017874,80.83333333333333,3.51315,0.033582089552238806,0.735,0.6010467878733317,0.86,0.5011084101306167
FUK SUMN,17,28.647058823529413,2,50,16.58290225077696,74.23529411764706,3.49295,0.03171641791044776,0.7135294117647059,0.44162463651056894,0.98,0.5009985040373607
Ticking,13,26.615384615384617,10,48,13.200621585986406,76.76923076923077,4.036666666666667,0.024253731343283583,0.7338461538461538,0.5555119505081664,0.9,0.5008861548671197
intro (end of the world),9,26.77777777777778,8,48,13.470131567451167,83.44444444444444,1.54,0.016791044776119403,0.7322222222222222,0.5464370773895382,0.92,0.5007983511883733
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,27,28.962962962962962,21,46,7.089979285428571,93.07407407407408,3.5911,0.05037313432835821,0.7103703703703703,0.7612679794667288,0.79,0.5003870245912279
AMERIICAN REQUIEM,6,25.5,6,50,15.55313473226539,55.5,5.417283333333334,0.011194029850746268,0.745,0.47629871248129163,0.94,0.5002977816958903
Ghostbusters,5,24.0,1,45,19.974984355438178,73.2,4.00595,0.009328358208955223,0.76,0.32740729086545073,0.99,0.5000056544596794
The Great American Bar Scene,2,23.0,14,32,12.727922061357855,68.0,3.612,0.0037313432835820895,0.77,0.5714285714285714,0.86,0.4999488272921109
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),25,27.44,17,50,10.801543099637819,86.64,3.157766666666667,0.04664179104477612,0.7256,0.6362931250936827,0.83,0.49991393937504
Tough,20,28.45,15,42,10.0024996875781,84.35,3.147133333333333,0.03731343283582089,0.7155,0.663198316290343,0.85,0.4998045331215717
This Is Halloween,6,23.166666666666668,4,47,19.322698224281893,59.833333333333336,3.276,0.011194029850746268,0.7683333333333333,0.34937090737090537,0.96,0.4997716678515184
I Killed You,10,27.9,7,46,13.453211099543815,80.7,2.807,0.018656716417910446,0.7210000000000001,0.5470068191799257,0.9299999999999999,0.4995805326642613
MR. OCTOBER,7,25.428571428571427,6,48,16.102351203650798,72.42857142857143,3.1543,0.013059701492537313,0.7457142857142858,0.4578056319452931,0.94,0.4993514587169174
Lie To Girls,9,27.77777777777778,19,40,6.437735971942655,74.66666666666667,3.3666833333333335,0.016791044776119403,0.7222222222222222,0.7832301542262275,0.81,0.4989776588720424
Slimed In,5,26.0,13,43,11.090536506409418,63.4,3.2484333333333333,0.009328358208955223,0.74,0.6265622109200446,0.87,0.4989211464651388
Mourning,11,29.181818181818183,9,47,11.347406591976705,73.9090909090909,2.46365,0.020522388059701493,0.7081818181818182,0.6179129452348733,0.91,0.49883776670801927
We Don't Trust You,13,27.307692307692307,4,48,16.947883916016455,78.15384615384616,3.7702166666666668,0.024253731343283583,0.726923076923077,0.4293350645820164,0.96,0.4978453893514278
16 CARRIAGES,10,26.0,16,49,10.63537075569588,64.5,3.8293066666666666,0.018656716417910446,0.74,0.641888438962588,0.84,0.4977186946425275
I Hope You Find Your Way Home,4,24.25,14,42,12.553220038433698,76.0,4.495066666666666,0.007462686567164179,0.7575000000000001,0.5773110945284132,0.86,0.49746804975134884
All Summer Long,2,28.0,28,28,0.0,78.5,4.959766666666667,0.0037313432835820895,0.72,1.0,0.72,0.4973059701492537
ACHO PR,2,28.0,28,28,0.0,39.0,5.994116666666667,0.0037313432835820895,0.72,1.0,0.72,0.4973059701492537
Needle (feat. Drake),7,29.714285714285715,10,40,9.911513266807205,79.85714285714286,3.92815,0.013059701492537313,0.7028571428571428,0.6662619884390568,0.9,0.4971970943662937
Stargazing,76,37.43421052631579,23,50,7.584783936831761,90.75,2.87555,0.1417910447761194,0.6256578947368421,0.7446070402110221,0.77,0.4970678328506387
Monster Mash,8,26.25,2,44,18.506755523321747,77.75,3.2006666666666668,0.014925373134328358,0.7375,0.37684512722369523,0.98,0.49703339331938445
Fire Alarm,1,28.0,28,28,0.0,70.0,3.086116666666667,0.0018656716417910447,0.72,1.0,0.72,0.49665298507462685
GTA,1,28.0,28,28,0.0,0.0,3.883766666666667,0.0018656716417910447,0.72,1.0,0.72,0.49665298507462685
Never Grow Up (Taylor's Version),4,26.75,17,37,8.421203397773187,62.25,4.882,0.007462686567164179,0.7324999999999999,0.716443331984923,0.83,0.49663127349699976
New Romantics (Taylor's Version),9,27.444444444444443,12,44,11.641639823400213,75.11111111111111,3.8362833333333333,0.016791044776119403,0.7255555555555555,0.6080055969877308,0.88,0.49662186981485934
Overdrive,9,28.88888888888889,16,40,7.849274559544411,75.66666666666667,2.461316666666667,0.016791044776119403,0.711111111111111,0.7357011776929093,0.84,0.4963358723298216
American Girl,4,22.5,11,46,16.502525059315417,75.0,3.578883333333333,0.007462686567164179,0.775,0.4443310773265303,0.89,0.4962950480311605
BACK TO ME,11,26.454545454545453,3,49,18.543805630795617,67.54545454545455,4.924516666666666,0.020522388059701493,0.7354545454545455,0.37559758521233977,0.97,0.49615168525122044
El Dorado,8,27.625,15,40,9.62047667366703,72.125,3.0475833333333333,0.014925373134328358,0.72375,0.6760617002763354,0.85,0.49614255062464846
Ready ‘24 (feat. Cam’ron),2,22.5,11,34,16.263455967290593,71.0,3.5022166666666665,0.0037313432835820895,0.775,0.45238095238095233,0.89,0.495794065387349
i wish i hated you,7,26.428571428571427,19,42,8.403514004215596,81.71428571428571,2.56055,0.013059701492537313,0.7357142857142858,0.7170389648487159,0.81,0.49577479200725966
BLUE,21,29.428571428571427,17,46,9.20636425833471,86.85714285714286,5.718666666666667,0.03917910447761194,0.7057142857142857,0.6900055906122888,0.83,0.4957132456283931
L’AMOUR DE MA VIE,26,30.26923076923077,12,50,12.27210721044334,86.3076923076923,5.566433333333334,0.048507462686567165,0.6973076923076923,0.5867766558117709,0.88,0.49571296982916785
Drew A Picasso,7,28.428571428571427,16,42,8.323804075404123,65.14285714285714,4.379466666666667,0.013059701492537313,0.7157142857142857,0.7197229377625487,0.84,0.49504318929864294
Tobey (feat. Big Sean and BabyTron),16,30.5,15,45,8.547904226573122,76.5,4.748291666666667,0.029850746268656716,0.6950000000000001,0.7121770931646187,0.85,0.4949154705104918
All You Had To Do Was Stay (Taylor's Version),9,27.0,11,49,13.304134695650069,75.22222222222223,3.2214833333333335,0.016791044776119403,0.73,0.5520264828041244,0.89,0.49457951395205424
Pluto to Mars,3,26.333333333333332,19,35,8.082903768654761,74.66666666666667,4.1082833333333335,0.005597014925373134,0.7366666666666667,0.7278344730240913,0.81,0.4945757358596231
Think U The Shit (Fart),15,28.0,14,49,11.777702904823409,80.26666666666667,2.36065,0.027985074626865673,0.72,0.6034241147237556,0.86,0.49413718759177855
THE GREATEST,18,29.333333333333332,11,50,12.83836163269148,85.77777777777777,4.897333333333333,0.033582089552238806,0.7066666666666667,0.5677098776285074,0.89,0.4938580524394677
BABY NUEVA,6,26.333333333333332,13,47,12.612163441165306,68.83333333333333,4.012883333333333,0.011194029850746268,0.7366666666666667,0.57532636691995,0.87,0.4932838804730895
Members Only (feat. PARTYNEXTDOOR),7,27.714285714285715,18,43,8.42049653552342,65.57142857142857,4.628666666666667,0.013059701492537313,0.7228571428571429,0.7164671332749314,0.8200000000000001,0.4932176088498812
Moonlight,105,42.266666666666666,30,50,5.319171903932952,86.78095238095239,3.1287166666666666,0.1958955223880597,0.5773333333333334,0.8208941655443833,0.7,0.4927195160569259
HOODRAT,3,27.0,18,35,8.54400374531753,80.0,3.716366666666667,0.005597014925373134,0.73,0.7123084292001293,0.8200000000000001,0.4926897981438936
Thriller,5,25.2,7,49,17.369513522260778,73.6,5.963333333333333,0.009328358208955223,0.748,0.4151380572618081,0.9299999999999999,0.4925787310993151
Wildest Dreams (Taylor's Version),15,29.2,10,50,13.417472617023352,79.2,3.6738833333333334,0.027985074626865673,0.708,0.5482101964818084,0.9,0.4924157957675839
x2,3,24.0,8,43,17.69180601295413,76.33333333333333,3.9054,0.005597014925373134,0.76,0.40428590460967606,0.92,0.4923875456848482
The Alchemy,21,28.761904761904763,11,49,14.470330894298035,80.42857142857143,3.281666666666667,0.03917910447761194,0.7123809523809523,0.5127586142204124,0.89,0.49232188132253873
Balloon (feat. Doechii),13,29.307692307692307,13,50,11.250071224845758,80.0,2.571016666666666,0.024253731343283583,0.706923076923077,0.621190397527615,0.87,0.49203092264598774
Huntin’ Wabbitz,4,27.0,9,43,14.30617582258329,73.75,2.7004333333333332,0.007462686567164179,0.73,0.5182860030002057,0.91,0.4919405405985281
It's ok I'm ok,26,33.11538461538461,9,50,12.277872529316872,84.11538461538461,2.6086833333333335,0.048507462686567165,0.6688461538461539,0.5865825274274291,0.91,0.49173201852919535
dangerous,5,26.2,15,40,11.861703081766969,79.0,4.42175,0.009328358208955223,0.738,0.6005956816410098,0.85,0.49162449353723525
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,43,35.604651162790695,13,49,10.672928671317647,77.0,3.424716666666667,0.08022388059701492,0.643953488372093,0.6406237981614744,0.87,0.4915244589553352
Brand New Dance,6,27.5,10,49,13.794926603646719,78.66666666666667,3.44415,0.011194029850746268,0.725,0.5355006596471761,0.9,0.49121797641247883
Head Honcho,1,29.0,29,29,0.0,69.0,3.9139333333333335,0.0018656716417910447,0.71,1.0,0.71,0.4911529850746268
girl i’ve always been,1,29.0,29,29,0.0,44.0,2.0225666666666666,0.0018656716417910447,0.71,1.0,0.71,0.4911529850746268
CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),5,28.6,23,35,4.929503017546495,86.2,4.314033333333334,0.009328358208955223,0.714,0.8340149994482535,0.77,0.4905664253179597
MATHEMATICAL DISRESPECT,14,27.928571428571427,10,50,15.112217602956916,86.5,1.4717333333333333,0.026119402985074626,0.7207142857142858,0.49114516448487866,0.9,0.49050630749326396
loml,22,29.954545454545453,13,49,12.785696147415125,81.5909090909091,4.619266666666666,0.041044776119402986,0.7004545454545454,0.5694832167605737,0.87,0.49047308422693925
Should've Been A Cowboy,5,27.4,5,46,16.92040188648012,77.6,3.5217666666666667,0.009328358208955223,0.726,0.4302604326508692,0.95,0.49039096863822124
one of wun,68,38.69117647058823,19,50,9.159054492264689,84.20588235294117,2.4,0.12686567164179105,0.6130882352941176,0.6915985932982156,0.81,0.4901437267573896
KEYS TO MY LIFE,5,27.8,10,47,13.700364958642524,63.2,2.9013833333333334,0.009328358208955223,0.722,0.538684715857777,0.9,0.48983339695891204
The Man He Sees in Me,7,28.0,14,42,11.604596790352806,60.142857142857146,2.750966666666667,0.013059701492537313,0.72,0.6092529007907566,0.86,0.4894961856014637
Sympathy is a knife featuring ariana grande,6,29.833333333333332,8,43,13.07542223664944,75.66666666666667,2.568766666666667,0.011194029850746268,0.7016666666666667,0.5597276318851336,0.92,0.4894740069696079
Boys Of Faith (feat. Bon Iver),8,25.75,13,47,14.839618786016228,55.5,2.8470666666666666,0.014925373134328358,0.7424999999999999,0.5003240441040306,0.87,0.48913128500741804
PAID,6,27.333333333333332,9,47,15.214028613968974,57.833333333333336,3.2519499999999995,0.011194029850746268,0.7266666666666667,0.4877170094236365,0.91,0.48902294472345814
No One Noticed,52,36.75,17,50,9.622023349240704,80.90384615384616,3.9484333333333335,0.09701492537313433,0.6325000000000001,0.6760096210007905,0.83,0.4889311859806761
THE DINER,14,30.214285714285715,16,43,9.664992908020569,83.78571428571429,3.105766666666667,0.026119402985074626,0.6978571428571428,0.6745627606961317,0.84,0.4888480671143893
"Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",3,25.666666666666668,7,42,17.616280348965084,73.66666666666667,4.9191,0.005597014925373134,0.7433333333333334,0.40682898599826045,0.9299999999999999,0.4888085204903733
Evil,4,29.0,15,37,9.626352718795768,77.0,3.8393,0.007462686567164179,0.71,0.6758638435450455,0.85,0.48869832465301194
360,43,34.04651162790697,19,50,9.596510993888035,87.69767441860465,2.2300833333333334,0.08022388059701492,0.6595348837209303,0.6768686666900245,0.81,0.4886024341802833
Young Metro,13,29.53846153846154,6,49,16.199873377156297,77.61538461538461,3.422433333333333,0.024253731343283583,0.7046153846153846,0.4545218895547316,0.94,0.488556379541007
SEDA,5,26.4,8,40,16.87601848778319,65.8,3.1746,0.009328358208955223,0.736,0.4317548994218553,0.92,0.48804041531531994
PAPERWORK,4,27.75,16,41,10.53169818531972,60.5,2.42975,0.007462686567164179,0.7224999999999999,0.6453792759881128,0.84,0.4880248678973187
AMG,34,33.05882352941177,20,48,8.492210964102547,94.23529411764706,2.9157,0.06343283582089553,0.6694117647058824,0.7140523828579209,0.8,0.4879008484701644
DAUGHTER,6,28.0,13,46,12.505998560690786,53.5,3.3975166666666667,0.011194029850746268,0.72,0.5789011243917306,0.87,0.48780802288693426
Creepin' (with The Weeknd & 21 Savage),55,36.70909090909091,24,48,6.468363830191575,95.92727272727272,3.692,0.10261194029850747,0.6329090909090909,0.7821988605947499,0.76,0.48765224698213444
I Can Fix Him (No Really I Can),15,28.466666666666665,16,50,12.07042824821216,79.8,2.60495,0.027985074626865673,0.7153333333333334,0.5935675397077868,0.84,0.4875181967568484
Chicken Fried,4,24.5,10,46,17.69180601295413,82.25,3.9691,0.007462686567164179,0.755,0.40428590460967606,0.9,0.48729053075947504
Tell Ur Girlfriend,33,34.75757575757576,16,50,9.31071393285144,87.0909090909091,2.0740666666666665,0.061567164179104475,0.6524242424242424,0.6864919543044132,0.84,0.48654618774161273
What Don't Belong To Me,7,27.571428571428573,16,49,11.759494644146672,68.14285714285714,3.452933333333333,0.013059701492537313,0.7242857142857142,0.6040372187522381,0.84,0.4864746173976118
thanK you aIMee,9,28.77777777777778,18,46,9.731107051330001,84.66666666666667,4.39695,0.016791044776119403,0.7122222222222222,0.672336581692968,0.8200000000000001,0.4863883016187164
Clean (Taylor's Version),8,28.625,14,43,12.094124901904113,73.125,4.516666666666667,0.014925373134328358,0.71375,0.5927696318736435,0.86,0.48631334378437935
THUNDER Y LIGHTNING,2,30.0,30,30,0.0,39.0,3.6188833333333332,0.0037313432835820895,0.7,1.0,0.7,0.4863059701492537
The Shoe Fits,2,25.0,15,35,14.142135623730951,33.5,6.23375,0.0037313432835820895,0.75,0.5238095238095237,0.85,0.48618692253020607
It's Five O'Clock Somewhere,2,24.0,12,36,16.97056274847714,66.0,3.8338833333333335,0.0037313432835820895,0.76,0.4285714285714286,0.88,0.48616311300639653
High Road (feat. Jessie Murph),29,33.44827586206897,17,50,9.462656705237817,73.86206896551724,2.990216666666666,0.054104477611940295,0.6655172413793103,0.681375775032666,0.83,0.4860051791502043
Blue Christmas,30,33.06666666666667,16,48,10.705890525968542,86.13333333333334,2.1528833333333335,0.055970149253731345,0.6693333333333333,0.6395139147831823,0.84,0.4858076103837909
